id,name,category,subcategory,address,plz,lat,lon,coole_raeume,source,license,opening_hours
fountain_169,Trinkbrunnen Zeillergasse 6,Trinkbrunnen,Trinkbrunnen,Zeillergasse 6,8020,47.07830075872231,15.428136987093698,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_170,Trinkbrunnen Kirchplatz 7,Trinkbrunnen,Trinkbrunnen,Kirchplatz 7,8010,47.107353270280015,15.491019329783922,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_172,Trinkbrunnen Am Eisernen Tor 10,Trinkbrunnen,Trinkbrunnen,Am Eisernen Tor 10,8010,47.068361956648886,15.441903424380174,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_173,Trinkbrunnen Neugasse 9,Trinkbrunnen,Trinkbrunnen,Neugasse 9,8045,47.09544951278883,15.417584355588852,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_177,Trinkbrunnen Sackstraße 20,Trinkbrunnen,Trinkbrunnen,Sackstraße 20,8010,47.07284807869987,15.436243457751983,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_179,Trinkbrunnen Sigmundstadl 47,Trinkbrunnen,Trinkbrunnen,Sigmundstadl 47,8020,47.07498072590503,15.426192184264087,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_180,Trinkbrunnen Hilmteichstraße 70,Trinkbrunnen,Trinkbrunnen,Hilmteichstraße 70,8010,47.083602781293216,15.46037663139743,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_182,Trinkbrunnen Am Rehgrund 22,Trinkbrunnen,Trinkbrunnen,Am Rehgrund 22,8010,47.09447955244407,15.467317079388096,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_183,Trinkbrunnen Babenbergerstraße 10,Trinkbrunnen,Trinkbrunnen,Babenbergerstraße 10,8020,47.07202877276413,15.422084412029559,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_185,Trinkbrunnen Augasse 130,Trinkbrunnen,Trinkbrunnen,Augasse 130,8051,47.096183810608856,15.411967650456768,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_187,Trinkbrunnen Schloßberg 9,Trinkbrunnen,Trinkbrunnen,Schloßberg 9,8010,47.07664800916943,15.438942292030791,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_188,Trinkbrunnen Roseggerweg 88,Trinkbrunnen,Trinkbrunnen,Roseggerweg 88,8010,47.09427997170068,15.474947540661633,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_189,Trinkbrunnen Plabutscherstraße 123,Trinkbrunnen,Trinkbrunnen,Plabutscherstraße 123,8051,47.09320127998499,15.400088786458523,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_190,Trinkbrunnen Engelsdorfer Straße 57a,Trinkbrunnen,Trinkbrunnen,Engelsdorfer Straße 57a,8010,47.03007951719278,15.462805555716544,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_191,Trinkbrunnen Tiergartenweg 10,Trinkbrunnen,Trinkbrunnen,Tiergartenweg 10,8020,47.04166324222959,15.432918472836226,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_193,Trinkbrunnen Wormgasse 11,Trinkbrunnen,Trinkbrunnen,Wormgasse 11,8010,47.079292148151914,15.442128202233338,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_195,Trinkbrunnen Banngrabenweg 50,Trinkbrunnen,Trinkbrunnen,Banngrabenweg 50,8010,47.04846509078364,15.471024931515828,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_197,Trinkbrunnen Annenstraße 59,Trinkbrunnen,Trinkbrunnen,Annenstraße 59,8020,47.07154577210997,15.4217238429641,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_198,Trinkbrunnen Andritzer Reichsstraße 42b,Trinkbrunnen,Trinkbrunnen,Andritzer Reichsstraße 42b,8045,47.10302284288293,15.421857203731474,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_199,Trinkbrunnen Grasbergerstraße 18,Trinkbrunnen,Trinkbrunnen,Grasbergerstraße 18,8020,47.06850250159223,15.40245698535111,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_201,Trinkbrunnen Dornschneidergasse 45,Trinkbrunnen,Trinkbrunnen,Dornschneidergasse 45,8020,47.049059031072545,15.43020272809255,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_203,Trinkbrunnen Lastenstraße 14a,Trinkbrunnen,Trinkbrunnen,Lastenstraße 14a,8020,47.08314533426197,15.41518680499401,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_205,Trinkbrunnen Auersperggasse 19,Trinkbrunnen,Trinkbrunnen,Auersperggasse 19,8010,47.08196482711686,15.460185315450339,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_206,Trinkbrunnen Augasse 16,Trinkbrunnen,Trinkbrunnen,Augasse 16,8051,47.09504148800989,15.416703287719445,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_207,Trinkbrunnen Reininghausstraße 81a,Trinkbrunnen,Trinkbrunnen,Reininghausstraße 81a,8020,47.06063613117224,15.39608824648838,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_209,Trinkbrunnen Burenstraße 82,Trinkbrunnen,Trinkbrunnen,Burenstraße 82,8020,47.06063195197299,15.392473067382351,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_210,Trinkbrunnen Grillparzerstraße 10,Trinkbrunnen,Trinkbrunnen,Grillparzerstraße 10,8010,47.081063093518324,15.443273585447754,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_211,Trinkbrunnen Neutorgasse 5,Trinkbrunnen,Trinkbrunnen,Neutorgasse 5,8010,47.070623362558294,15.43578502652985,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_212,Trinkbrunnen Rohrbachergasse 12,Trinkbrunnen,Trinkbrunnen,Rohrbachergasse 12,8045,47.104375260904895,15.420152259492351,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_213,Trinkbrunnen Grazer Straße 7,Trinkbrunnen,Trinkbrunnen,Grazer Straße 7,8045,47.098667935628015,15.419357058427407,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
